taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2325986	Amage sculpta Ehlers, 1908	2325986	Amage sculpta Ehlers, 1908	11	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Ampharetidae	7093	Amage	2324074	Amage sculpta	2325986	
7189684	Neopsammolyce floccifera (Augener, 1906)	7189684	Neopsammolyce floccifera (Augener, 1906)	5	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Sigalionidae	7081	Neopsammolyce	2313097	Neopsammolyce floccifera	7189684	
5194986	Phyllodoce arenae Webster, 1879	5194986	Phyllodoce arenae Webster, 1879	9	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Phyllodocidae	6973	Phyllodoce	8132035	Phyllodoce arenae	5194986	
6153841	Notoproctus oculatus antarcticus Arwidsson, 1911	6153841	Notoproctus oculatus antarcticus Arwidsson, 1911	2	SUBSPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Maldanidae	6284	Notoproctus	2319242	Notoproctus oculatus	2319249	
4289135	Lacydonia cirrata (Hartman & Fauchald, 1971)	4289135	Lacydonia cirrata (Hartman & Fauchald, 1971)	5	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Lacydoniidae	6970	Lacydonia	2316457	Lacydonia cirrata	4289135	
10135301	Aglaophamus heteroserrata Hartmann-Schröder, 1965	10135301	Aglaophamus heteroserrata Hartmann-Schröder, 1965	7	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Nephtyidae	2316797	Aglaophamus	2316799	Aglaophamus heteroserrata	10135301	
8174829	Brevicirrosyllis mariae (San Martín & Hutchings, 2006)	8174829	Brevicirrosyllis mariae (San Martín & Hutchings, 2006)	50	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Syllidae	3588	Brevicirrosyllis	8232332	Brevicirrosyllis mariae	8174829	
2318424	Polygordius eschaturus Marcus, 1948	2318424	Polygordius eschaturus Marcus, 1948	6	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Polygordiidae	6281	Polygordius	2318406	Polygordius eschaturus	2318424	
2320783	Laonice weddellia Hartman, 1978	2320783	Laonice weddellia Hartman, 1978	53	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Spionidae	3595	Laonice	2320745	Laonice weddellia	2320783	
9660705	Parathelepus scutatum Nogueira, Carrerette, Hutchings & Fitzhugh, 2018	9660705	Parathelepus scutatum Nogueira, Carrerette, Hutchings & Fitzhugh, 2018	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Terebellidae	2487	Parathelepus	2324841	Parathelepus scutatum	9660705	
2316021	Pseudonereis palpata (Treadwell, 1923)	2316021	Pseudonereis palpata (Treadwell, 1923)	9	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Nereididae	6972	Pseudonereis	2316018	Pseudonereis palpata	2316021	
2316668	Sigambra bassi (Hartman, 1945)	2316668	Sigambra bassi (Hartman, 1945)	30	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Pilargidae	7077	Sigambra	2316659	Sigambra bassi	2316668	
5200247	Chone filicaudata Southern, 1914	5200247	Chone filicaudata Southern, 1914	3	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Sabellida	1080	Sabellidae	7084	Chone	2329021	Chone filicaudata	5200247	
5716289	Nothria anoculata Orensanz, 1974	5716289	Nothria anoculata Orensanz, 1974	16	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Eunicida	865	Onuphidae	2053	Nothria	2323413	Nothria anoculata	5716289	
5198300	Eunice floridana (Pourtalès, 1867)	5198300	Eunice floridana (Pourtalès, 1867)	4	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Eunicida	865	Eunicidae	2049	Eunice	2315411	Eunice floridana	5198300	
2326452	Phragmatopoma virgini Kinberg, 1866	2326452	Phragmatopoma virgini Kinberg, 1866	5	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Sabellida	1080	Sabellariidae	7085	Phragmatopoma	2326451	Phragmatopoma virgini	2326452	
6785163	Dipolydora magellanica (Blake, 1983)	6785163	Dipolydora magellanica (Blake, 1983)	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Spionidae	3595	Dipolydora	2321433	Dipolydora magellanica	6785163	
6785337	Grubeulepis kurnai Woolley & Wilson, 2011	6785337	Grubeulepis kurnai Woolley & Wilson, 2011	6	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Eulepethidae	6968	Grubeulepis	2309295	Grubeulepis kurnai	6785337	
5197482	Armandia agilis (Andrews, 1891)	5197482	Armandia agilis (Andrews, 1891)	139	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Opheliidae	1981	Armandia	2320173	Armandia agilis	5197482	
2321691	Drilonereis Claparède, 1870	2321691	Drilonereis Claparède, 1870	10	GENUS	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Eunicida	865	Oenonidae	2052	Drilonereis	2321691			
2324078	Timarete filigera (Delle Chiaje, 1828)	2324078	Timarete filigera (Delle Chiaje, 1828)	16	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Cirratulidae	2874	Timarete	2324075	Timarete filigera	2324078	
2319565	Euclymene coronata Verrill, 1900	2319565	Euclymene coronata Verrill, 1900	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Maldanidae	6284	Euclymene	2319539	Euclymene coronata	2319565	
5196224	Nereis falcaria (Willey, 1905)	5196224	Nereis falcaria (Willey, 1905)	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Nereididae	6972	Nereis	2308106	Nereis falcaria	5196224	
2316875	Aglaophamus posterobranchus Hartman, 1967	2316875	Aglaophamus posterobranchus Hartman, 1967	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Nephtyidae	2316797	Aglaophamus	2316799	Aglaophamus posterobranchus	2316875	
2316594	Goniada virgini Kinberg, 1866	2316594	Goniada virgini Kinberg, 1866	17	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Goniadidae	3581	Goniada	2316552	Goniada virgini	2316594	
2313024	Sthenelais helenae Kinberg, 1856	2313024	Sthenelais helenae Kinberg, 1856	3	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Sigalionidae	7081	Sthenelais	2312967	Sthenelais helenae	2313024	
2309913	Proceraea madeirensis Nygren, 2004	2309913	Proceraea madeirensis Nygren, 2004	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Syllidae	3588	Proceraea	2309893	Proceraea madeirensis	2309913	
4308531	Orbiniella andeepia Narayanaswamy & Blake, 2005	4308531	Orbiniella andeepia Narayanaswamy & Blake, 2005	6	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Orbiniidae	1980	Orbiniella	2319946	Orbiniella andeepia	4308531	
5197228	Asychis atlanticus Kinberg, 1867	5197228	Asychis atlanticus Kinberg, 1867	3	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Maldanidae	6284	Asychis	2243107	Asychis atlanticus	5197228	
2325583	Flabelligera affinis M.Sars, 1829	2325583	Flabelligera affinis M.Sars, 1829	5	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Flabelligeridae	7095	Flabelligera	2325572	Flabelligera affinis	2325583	
7379151	Anobothrus rubropaleatus Schüller & Jirkov, 2013	7379151	Anobothrus rubropaleatus Schüller & Jirkov, 2013	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Ampharetidae	7093	Anobothrus	2325774	Anobothrus rubropaleatus	7379151	
2325969	Phyllocomus crocea Grube, 1877	2325969	Phyllocomus crocea Grube, 1877	8	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Ampharetidae	7093	Phyllocomus	2325967	Phyllocomus crocea	2325969	
11119415	Amythas septemdecima (Schüller & Jirkov, 2013)	11119415	Amythas septemdecima (Schüller & Jirkov, 2013)	3	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Ampharetidae	7093	Amythas	2325962	Amythas septemdecima	11119415	
2308106	Nereis Linnaeus, 1758	2308106	Nereis Linnaeus, 1758	7	GENUS	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Nereididae	6972	Nereis	2308106			
2320563	Magelona crenulata Bolívar & Lana, 1986	2320563	Magelona crenulata Bolívar & Lana, 1986	24	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Magelonidae	3593	Magelona	2320536	Magelona crenulata	2320563	
2322266	Marphysa formosa Steiner & Amaral, 2000	2322266	Marphysa formosa Steiner & Amaral, 2000	26	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Eunicida	865	Eunicidae	2049	Marphysa	2322157	Marphysa formosa	2322266	
2315785	Ceratonereis Kinberg, 1865	2315785	Ceratonereis Kinberg, 1865	30	GENUS	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Nereididae	6972	Ceratonereis	2315785			
4308101	Pseudostreblosoma brevitentaculatum Nogueira & Alves, 2006	4308101	Pseudostreblosoma brevitentaculatum Nogueira & Alves, 2006	42	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Terebellidae	2487	Pseudostreblosoma	2324502	Pseudostreblosoma brevitentaculatum	4308101	
2312894	Sigalion Audouin & Milne Edwards, 1832	2312894	Sigalion Audouin & Milne Edwards, 1832	49	GENUS	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Sigalionidae	7081	Sigalion	2312894			
2320592	Magelona nonatoi Bolívar & Lana, 1986	2320592	Magelona nonatoi Bolívar & Lana, 1986	39	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Magelonidae	3593	Magelona	2320536	Magelona nonatoi	2320592	
2315832	Ceratonereis mirabilis Kinberg, 1865	2315832	Ceratonereis mirabilis Kinberg, 1865	22	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Nereididae	6972	Ceratonereis	2315785	Ceratonereis mirabilis	2315832	
8771234	Cirriformia capixabensis Magalhães, Seixas, Paiva & Elias, 2014	8771234	Cirriformia capixabensis Magalhães, Seixas, Paiva & Elias, 2014	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Cirratulidae	2874	Cirriformia	2323839	Cirriformia capixabensis	8771234	
5199277	Sabellaria nanella Chamberlin, 1919	5199277	Sabellaria nanella Chamberlin, 1919	30	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Sabellida	1080	Sabellariidae	7085	Sabellaria	5198801	Sabellaria nanella	5199277	
2325221	Proclea graffii (Langerhans, 1884)	2325221	Proclea graffii (Langerhans, 1884)	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Terebellidae	2487	Proclea	2325213	Proclea graffii	2325221	
2312471	Lopadorrhynchus brevis Grube, 1855	2312471	Lopadorrhynchus brevis Grube, 1855	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Lopadorrhynchidae	3584	Lopadorrhynchus	2312467	Lopadorrhynchus brevis	2312471	
2316717	Loandalia americana Hartman, 1947	5958929	Hermundura americana (Hartman, 1947)	28	SPECIES	SYNONYM	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Pilargidae	7077	Hermundura	2316732	Hermundura americana	5958929	
2324955	Streblosoma longifilis Rioja, 1962	2324955	Streblosoma longifilis Rioja, 1962	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Terebellidae	2487	Streblosoma	2325360	Streblosoma longifilis	2324955	
2308932	Gyptis Marion, 1874	2308932	Gyptis Marion, 1874	9	GENUS	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Hesionidae	6969	Gyptis	2308932			
8145077	Nicolea ceciliae Santos, Nogueira, Fukuda & Christoffersen, 2010	8145077	Nicolea ceciliae Santos, Nogueira, Fukuda & Christoffersen, 2010	20	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Terebellidae	2487	Nicolea	2324872	Nicolea ceciliae	8145077	
5194686	Syllis brasiliensis McIntosh, 1885	5194686	Syllis brasiliensis McIntosh, 1885	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Syllidae	3588	Syllis	10708099	Syllis brasiliensis	5194686	
2316992	Nephtys magellanica Augener, 1912	2316992	Nephtys magellanica Augener, 1912	11	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Nephtyidae	2316797	Nephtys	2316914	Nephtys magellanica	2316992	
5197307	Mylitta quinquemaculata Kinberg, 1866	5197307	Mylitta quinquemaculata Kinberg, 1866	4	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Maldanidae	6284	Mylitta	2319498	Mylitta quinquemaculata	5197307	
2316785	Ancistrosyllis hamata (Hartman, 1960)	2316785	Ancistrosyllis hamata (Hartman, 1960)	10	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Pilargidae	7077	Ancistrosyllis	2314497	Ancistrosyllis hamata	2316785	
5194672	Syllis brevicirris Hansen, 1882	5194672	Syllis brevicirris Hansen, 1882	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Syllidae	3588	Syllis	10708099	Syllis brevicirris	5194672	
2309395	Autolytus maclearanus McIntosh, 1885	2309395	Autolytus maclearanus McIntosh, 1885	6	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Syllidae	3588	Autolytus	8226989	Autolytus maclearanus	2309395	
7190090	Romanchella scoresbyi (Harris, 1969)	7190090	Romanchella scoresbyi (Harris, 1969)	8	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Sabellida	1080	Serpulidae	7086	Romanchella	2328188	Romanchella scoresbyi	7190090	
5197465	Arenicola cristata Stimpson, 1856	5197465	Arenicola cristata Stimpson, 1856	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Arenicolidae	5753	Arenicola	2320074	Arenicola cristata	5197465	
12247618	Amphicorina magna (Banse, 1957)	12247618	Amphicorina magna (Banse, 1957)	5	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Sabellida	1080	Sabellidae	7084	Amphicorina	8164054	Amphicorina magna	12247618	
2310107	Parapionosyllis longicirrata (Webster & Benedict, 1884)	2310107	Parapionosyllis longicirrata (Webster & Benedict, 1884)	6	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Syllidae	3588	Parapionosyllis	2310096	Parapionosyllis longicirrata	2310107	
10698213	Diopatra pectiniconicum Steiner & Amaral, 2020	10698213	Diopatra pectiniconicum Steiner & Amaral, 2020	17	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Eunicida	865	Onuphidae	2053	Diopatra	2323696	Diopatra pectiniconicum	10698213	
2323604	Kinbergonuphis paradiopatra (Hartman, 1944)	2323604	Kinbergonuphis paradiopatra (Hartman, 1944)	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Eunicida	865	Onuphidae	2053	Kinbergonuphis	2323591	Kinbergonuphis paradiopatra	2323604	
7942822	Pisione parhelenae De Wilde & Govaere, 1995	7942822	Pisione parhelenae De Wilde & Govaere, 1995	3	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Sigalionidae	7081	Pisione	2311563	Pisione parhelenae	7942822	
5196039	Pholoe courtneyae Blake, 1995	5196039	Pholoe courtneyae Blake, 1995	67	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Sigalionidae	7081	Pholoe	2314843	Pholoe courtneyae	5196039	
6785186	Laonice parvabranchiata Radashevsky & Lana, 2009	6785186	Laonice parvabranchiata Radashevsky & Lana, 2009	4	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Spionidae	3595	Laonice	2320745	Laonice parvabranchiata	6785186	
2316503	Glycinde Müller, 1858	2316503	Glycinde Müller, 1858	7	GENUS	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Goniadidae	3581	Glycinde	2316503			
4289031	Pettiboneia sanmatiensis Orensanz, 1973	4289031	Pettiboneia sanmatiensis Orensanz, 1973	6	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Eunicida	865	Dorvilleidae	5773	Pettiboneia	8175903	Pettiboneia sanmatiensis	4289031	
8867522	Chaetozone larae Elias, Rivero & Orensanz, 2017	8867522	Chaetozone larae Elias, Rivero & Orensanz, 2017	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Cirratulidae	2874	Chaetozone	2323969	Chaetozone larae	8867522	
7468308	Syllis guidae Nogueira & Yunda-Guarin, 2008	7468308	Syllis guidae Nogueira & Yunda-Guarin, 2008	21	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Syllidae	3588	Syllis	10708099	Syllis guidae	7468308	
5197187	Micromaldane ornithochaeta Mesnil, 1897	5197187	Micromaldane ornithochaeta Mesnil, 1897	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Maldanidae	6284	Micromaldane	5197184	Micromaldane ornithochaeta	5197187	
2322912	Lumbrineris cingulata Ehlers, 1897	2322912	Lumbrineris cingulata Ehlers, 1897	120	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Eunicida	865	Lumbrineridae	2051	Lumbrineris	2322907	Lumbrineris cingulata	2322912	
2310579	Pionosyllis comosa Gravier, 1906	2310579	Pionosyllis comosa Gravier, 1906	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Syllidae	3588	Pionosyllis	2310546	Pionosyllis comosa	2310579	
2313151	Sthenelanella peterseni Lana, 1991	2313151	Sthenelanella peterseni Lana, 1991	5	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Sigalionidae	7081	Sthenelanella	2313144	Sthenelanella peterseni	2313151	
5197519	Ophelina kinbergii Hansen, 1882	5197519	Ophelina kinbergii Hansen, 1882	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Opheliidae	1981	Ophelina	5197507	Ophelina kinbergii	5197519	
7858275	Poecilochaetus polycirratus Santos & Mackie, 2008	7858275	Poecilochaetus polycirratus Santos & Mackie, 2008	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Poecilochaetidae	7090	Poecilochaetus	2321584	Poecilochaetus polycirratus	7858275	
5198310	Eunice guanica (Treadwell, 1921)	5198310	Eunice guanica (Treadwell, 1921)	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Eunicida	865	Eunicidae	2049	Eunice	2315411	Eunice guanica	5198310	
5195854	Polynoe pallida Müller, 1858	5195854	Polynoe pallida Müller, 1858	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Polynoidae	7078	Polynoe	2311247	Polynoe pallida	5195854	
2316513	Glycinde nordmanni (Malmgren, 1866)	2316513	Glycinde nordmanni (Malmgren, 1866)	18	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Goniadidae	3581	Glycinde	2316503	Glycinde nordmanni	2316513	
2311004	Erinaceusyllis cryptica (Ben-Eliahu, 1977)	2311004	Erinaceusyllis cryptica (Ben-Eliahu, 1977)	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Syllidae	3588	Erinaceusyllis	2310994	Erinaceusyllis cryptica	2311004	
2312851	Paleanotus intermedius Orensanz, 1972	2312851	Paleanotus intermedius Orensanz, 1972	10	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Chrysopetalidae	6967	Paleanotus	2312845	Paleanotus intermedius	2312851	
2309640	Odontosyllis fulgurans (Audouin & Milne Edwards, 1833)	2309640	Odontosyllis fulgurans (Audouin & Milne Edwards, 1833)	41	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Syllidae	3588	Odontosyllis	2309596	Odontosyllis fulgurans	2309640	
5195454	Glycera papillosa Grube, 1857	5195454	Glycera papillosa Grube, 1857	4	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Glyceridae	3580	Glycera	5195425	Glycera papillosa	5195454	
5196442	Nereis broa Lana & Sovierzoski, 1987	5196442	Nereis broa Lana & Sovierzoski, 1987	22	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Nereididae	6972	Nereis	2308106	Nereis broa	5196442	
5194803	Aphrodita aculeata Linnaeus, 1758	5194803	Aphrodita aculeata Linnaeus, 1758	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Aphroditidae	3579	Aphrodita	2311081	Aphrodita aculeata	5194803	
2322916	Lumbrineris latreilli Audouin & Milne Edwards, 1833	2322916	Lumbrineris latreilli Audouin & Milne Edwards, 1833	49	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Eunicida	865	Lumbrineridae	2051	Lumbrineris	2322907	Lumbrineris latreilli	2322916	
11463056	Timarete oculata (Treadwell, 1932)	11463056	Timarete oculata (Treadwell, 1932)	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Cirratulidae	2874	Timarete	2324075	Timarete oculata	11463056	
5716216	Polydora carinhosa Radashevsky, Lana & Nalesso, 2006	5716216	Polydora carinhosa Radashevsky, Lana & Nalesso, 2006	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Spionidae	3595	Polydora	2320839	Polydora carinhosa	5716216	
5195147	Eteone sculpta Ehlers, 1897	5195147	Eteone sculpta Ehlers, 1897	30	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Phyllodocidae	6973	Eteone	2311842	Eteone sculpta	5195147	
5199107	Piromis arenosus Kinberg, 1867	5199107	Piromis arenosus Kinberg, 1867	20	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Flabelligeridae	7095	Piromis	2325615	Piromis arenosus	5199107	
2316690	Litocorsa antennata Wolf, 1986	2316690	Litocorsa antennata Wolf, 1986	38	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Pilargidae	7077	Litocorsa	2316687	Litocorsa antennata	2316690	
2323701	Rhamphobrachium verngreni (Kinberg, 1865)	2323701	Rhamphobrachium verngreni (Kinberg, 1865)	32	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Eunicida	865	Onuphidae	2053	Rhamphobrachium	2323697	Rhamphobrachium verngreni	2323701	
5198443	Eunice donathi Carrera-Parra & Salazar-Vallejo, 1998	5198443	Eunice donathi Carrera-Parra & Salazar-Vallejo, 1998	7	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Eunicida	865	Eunicidae	2049	Eunice	2315411	Eunice donathi	5198443	
5716251	Neanthes ceciliae Steiner & Santos, 2004	5716251	Neanthes ceciliae Steiner & Santos, 2004	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Nereididae	6972	Neanthes	2316247	Neanthes ceciliae	5716251	
2314291	Polyeunoa laevis McIntosh, 1885	2314291	Polyeunoa laevis McIntosh, 1885	26	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Polynoidae	7078	Polyeunoa	2314290	Polyeunoa laevis	2314291	
2313612	Harmothoe acuminata Willey, 1902	2313612	Harmothoe acuminata Willey, 1902	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Polynoidae	7078	Harmothoe	2315129	Harmothoe acuminata	2313612	
12207983	Arabelloneris janeirensis (Augener, 1934)	12207983	Arabelloneris janeirensis (Augener, 1934)	6	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Eunicida	865	Oenonidae	2052	Arabelloneris	2321689	Arabelloneris janeirensis	12207983	
